booking_id,customer_id,trip_id,booking_date,travel_date,seat_count,ticket_price,total_amount,payment_method,booking_status
BOOK015296,CUST03563,TRIP00119,2025-04-23,2025-05-08,2,1310.68,2621.36,UPI,PENDING
BOOK015297,CUST01846,TRIP00249,2025-06-04,2025-07-13,3,383.65,1150.95,CASH,CONFIRMED
BOOK015298,CUST02731,TRIP00036,2025-01-03,2025-02-24,2,577.11,1154.22,WALLET,PENDING
BOOK015299,CUST00479,TRIP00282,2025-09-02,2025-10-11,4,422.28,1689.12,WALLET,CONFIRMED
BOOK015300,CUST00301,TRIP00107,2026-04-05,2026-04-21,1,437.26,437.26,UPI,CONFIRMED
BOOK015301,CUST03797,TRIP00107,2026-04-08,2026-04-21,1,370.94,370.94,CARD,CONFIRMED
BOOK015302,CUST02099,TRIP00098,2025-05-23,2025-05-29,2,426.64,853.28,NETBANKING,CONFIRMED
BOOK015303,CUST02632,TRIP00025,2026-09-14,2026-09-15,1,1529.67,1529.67,WALLET,CONFIRMED
BOOK015304,CUST01014,TRIP00144,2026-01-23,2026-03-23,1,984.22,984.22,CASH,CONFIRMED
BOOK015305,CUST04992,TRIP00001,2025-06-19,2025-07-19,2,951.86,1903.72,UPI,CONFIRMED
BOOK015306,CUST03844,TRIP00039,2025-07-03,2025-07-29,1,1769.42,1769.42,WALLET,CANCELLED
BOOK015307,CUST03422,TRIP00251,2026-09-01,2026-10-09,1,975.75,975.75,WALLET,CONFIRMED
BOOK015308,CUST04980,TRIP00222,2026-12-22,2026-12-28,1,928.42,928.42,NETBANKING,CONFIRMED
BOOK015309,CUST00121,TRIP00076,2025-07-05,2025-08-10,4,1166.5,4666.0,CARD,CANCELLED
BOOK015310,CUST02290,TRIP00116,2026-10-12,2026-10-16,1,454.43,454.43,NETBANKING,CONFIRMED
BOOK015311,CUST02258,TRIP00142,2026-10-30,2026-12-16,2,703.44,1406.88,WALLET,CONFIRMED
BOOK015312,CUST04586,TRIP00248,2025-03-25,2025-03-27,2,459.97,919.94,WALLET,CONFIRMED
BOOK015313,CUST03561,TRIP00151,2025-02-20,2025-03-10,2,686.78,1373.56,WALLET,CANCELLED
BOOK015314,CUST04403,TRIP00118,2025-09-29,2025-10-05,3,969.62,2908.86,WALLET,CONFIRMED
BOOK015315,CUST04221,TRIP00005,2025-10-22,2025-11-18,2,481.5,963.0,NETBANKING,CONFIRMED
BOOK015316,CUST02805,TRIP00166,2025-11-27,2026-01-18,5,1016.13,5080.65,WALLET,CONFIRMED
BOOK015317,CUST04867,TRIP00292,2025-06-25,2025-07-25,1,395.26,395.26,CARD,CONFIRMED
BOOK015318,CUST01813,TRIP00268,2026-02-27,2026-03-07,5,1281.21,6406.05,CASH,CONFIRMED
BOOK015319,CUST01113,TRIP00010,2025-05-08,2025-07-02,1,1646.77,1646.77,NETBANKING,CONFIRMED
BOOK015320,CUST04270,TRIP00272,2026-09-14,2026-10-27,4,1367.86,5471.44,UPI,CONFIRMED
BOOK015321,CUST04301,TRIP00012,2025-02-04,2025-03-07,3,485.83,1457.49,WALLET,CANCELLED
BOOK015322,CUST02032,TRIP00054,2025-11-22,2026-01-03,3,1223.48,3670.44,WALLET,CONFIRMED
BOOK015323,CUST00289,TRIP00022,2025-08-22,2025-08-24,5,513.82,2569.1,NETBANKING,CONFIRMED
BOOK015324,CUST02278,TRIP00141,2026-08-20,2026-09-07,1,1104.09,1104.09,UPI,CONFIRMED
BOOK015325,CUST01393,TRIP00163,2025-08-03,2025-09-15,2,1229.14,2458.28,CARD,CONFIRMED
BOOK015326,CUST00200,TRIP00286,2025-05-15,2025-05-30,3,763.03,2289.09,UPI,CONFIRMED
BOOK015327,CUST04838,TRIP00143,2026-06-30,2026-08-09,2,1134.67,2269.34,CARD,CONFIRMED
BOOK015328,CUST04110,TRIP00030,2026-07-25,2026-08-04,1,1500.21,1500.21,CARD,CONFIRMED
BOOK015329,CUST02620,TRIP00229,2026-05-04,2026-06-28,3,925.17,2775.51,CARD,CONFIRMED
BOOK015330,CUST03976,TRIP00171,2025-04-02,2025-05-30,1,672.67,672.67,WALLET,CONFIRMED
BOOK015331,CUST00979,TRIP00215,2025-04-09,2025-06-08,5,925.6,4628.0,WALLET,CONFIRMED
BOOK015332,CUST03092,TRIP00181,2025-05-14,2025-05-28,1,950.95,950.95,CASH,CANCELLED
BOOK015333,CUST03114,TRIP00230,2026-08-04,2026-08-29,1,845.97,845.97,CARD,CONFIRMED
BOOK015334,CUST02642,TRIP00291,2026-05-02,2026-06-27,3,424.64,1273.92,CASH,CONFIRMED
BOOK015335,CUST04475,TRIP00280,2026-07-16,2026-08-18,5,805.65,4028.25,CARD,CONFIRMED
BOOK015336,CUST04604,TRIP00217,2025-10-20,2025-12-07,3,1239.3,3717.9,UPI,CANCELLED
BOOK015337,CUST01961,TRIP00172,2026-03-14,2026-04-22,1,1685.98,1685.98,NETBANKING,CONFIRMED
BOOK015338,CUST03647,TRIP00050,2026-06-25,2026-07-19,1,543.6,543.6,UPI,CONFIRMED
BOOK015339,CUST00262,TRIP00040,2025-05-14,2025-06-28,1,2073.13,2073.13,NETBANKING,CONFIRMED
BOOK015340,CUST00166,TRIP00063,2025-04-05,2025-05-28,3,435.69,1307.07,NETBANKING,CONFIRMED
BOOK015341,CUST01029,TRIP00163,2025-09-11,2025-09-15,2,1063.64,2127.28,WALLET,CANCELLED
BOOK015342,CUST02883,TRIP00204,2025-02-13,2025-02-22,2,416.97,833.94,WALLET,CONFIRMED
BOOK015343,CUST01368,TRIP00290,2025-04-19,2025-05-25,2,1244.23,2488.46,NETBANKING,CONFIRMED
BOOK015344,CUST02915,TRIP00049,2026-02-27,2026-04-13,1,571.16,571.16,NETBANKING,CONFIRMED
BOOK015345,CUST04076,TRIP00002,2026-02-01,2026-03-10,4,1323.46,5293.84,CARD,CONFIRMED
BOOK015346,CUST00763,TRIP00017,2025-04-21,2025-06-12,1,1603.52,1603.52,CARD,CONFIRMED
BOOK015347,CUST01350,TRIP00160,2026-01-03,2026-01-22,3,1161.97,3485.91,WALLET,CONFIRMED
BOOK015348,CUST04595,TRIP00206,2025-11-14,2025-12-05,3,415.88,1247.64,CASH,CONFIRMED
BOOK015349,CUST00293,TRIP00262,2025-01-18,2025-03-18,3,1082.9,3248.7,CARD,CONFIRMED
BOOK015350,CUST03173,TRIP00268,2026-03-06,2026-03-07,4,1581.28,6325.12,NETBANKING,CANCELLED
BOOK015351,CUST03030,TRIP00112,2025-06-20,2025-07-16,2,447.19,894.38,NETBANKING,CONFIRMED
BOOK015352,CUST04417,TRIP00167,2026-02-06,2026-03-22,2,592.85,1185.7,UPI,CANCELLED
BOOK015353,CUST03752,TRIP00169,2025-07-24,2025-09-16,1,1009.22,1009.22,CARD,CONFIRMED
BOOK015354,CUST04966,TRIP00068,2025-10-22,2025-12-18,1,780.34,780.34,NETBANKING,CONFIRMED
BOOK015355,CUST03487,TRIP00185,2025-01-22,2025-03-09,1,926.59,926.59,UPI,PENDING
BOOK015356,CUST02514,TRIP00176,2026-05-09,2026-06-18,1,1288.99,1288.99,WALLET,CONFIRMED
BOOK015357,CUST02610,TRIP00016,2026-10-26,2026-12-13,1,1637.15,1637.15,NETBANKING,CONFIRMED
BOOK015358,CUST01781,TRIP00117,2025-06-18,2025-07-07,3,1153.8,3461.4,UPI,CONFIRMED
BOOK015359,CUST03108,TRIP00141,2026-07-13,2026-09-07,2,1239.37,2478.74,UPI,CONFIRMED
BOOK015360,CUST03046,TRIP00156,2025-06-08,2025-06-25,1,1171.54,1171.54,NETBANKING,CONFIRMED
BOOK015361,CUST03651,TRIP00263,2024-12-04,2025-01-24,5,727.14,3635.7,CARD,CONFIRMED
BOOK015362,CUST00650,TRIP00284,2026-09-22,2026-10-26,1,379.65,379.65,WALLET,CONFIRMED
BOOK015363,CUST02641,TRIP00298,2025-09-07,2025-09-08,3,1376.29,4128.87,NETBANKING,CONFIRMED
BOOK015364,CUST03174,TRIP00286,2025-05-03,2025-05-30,2,774.42,1548.84,CARD,CONFIRMED
BOOK015365,CUST02097,TRIP00261,2025-11-19,2025-12-15,1,1417.54,1417.54,CARD,CONFIRMED
BOOK015366,CUST00700,TRIP00238,2026-10-30,2026-11-09,4,590.97,2363.88,WALLET,CONFIRMED
BOOK015367,CUST04177,TRIP00073,2025-03-02,2025-03-30,5,1152.42,5762.1,CARD,CONFIRMED
BOOK015368,CUST02289,TRIP00065,2024-12-22,2025-01-17,3,861.05,2583.15,WALLET,CANCELLED
BOOK015369,CUST02170,TRIP00076,2025-06-12,2025-08-10,4,1201.37,4805.48,NETBANKING,CONFIRMED
BOOK015370,CUST04471,TRIP00204,2025-02-13,2025-02-22,1,478.99,478.99,CASH,CONFIRMED
BOOK015371,CUST03962,TRIP00202,2026-07-08,2026-08-31,1,1098.88,1098.88,CASH,CONFIRMED
BOOK015372,CUST01498,TRIP00195,2026-01-02,2026-02-27,1,1524.78,1524.78,CARD,CONFIRMED
BOOK015373,CUST03557,TRIP00022,2025-06-30,2025-08-24,4,421.1,1684.4,NETBANKING,CANCELLED
BOOK015374,CUST00958,TRIP00278,2025-08-05,2025-09-19,3,1521.06,4563.18,CASH,PENDING
BOOK015375,CUST02514,TRIP00289,2026-04-22,2026-06-21,1,806.1,806.1,WALLET,CONFIRMED
BOOK015376,CUST02376,TRIP00004,2025-05-08,2025-06-01,3,1543.09,4629.27,NETBANKING,CONFIRMED
BOOK015377,CUST01343,TRIP00129,2025-06-21,2025-07-28,5,976.61,4883.05,NETBANKING,CONFIRMED
BOOK015378,CUST04320,TRIP00233,2025-08-14,2025-09-29,1,730.84,730.84,NETBANKING,CONFIRMED
BOOK015379,CUST02185,TRIP00293,2025-06-06,2025-06-14,1,929.86,929.86,CASH,CONFIRMED
BOOK015380,CUST02382,TRIP00277,2026-06-17,2026-08-16,4,947.06,3788.24,CASH,CONFIRMED
BOOK015381,CUST01047,TRIP00164,2025-03-27,2025-05-10,1,570.89,570.89,NETBANKING,CANCELLED
BOOK015382,CUST02284,TRIP00127,2025-07-16,2025-08-14,1,1289.32,1289.32,CARD,CONFIRMED
BOOK015383,CUST01325,TRIP00177,2026-07-26,2026-09-20,1,1104.95,1104.95,WALLET,CONFIRMED
BOOK015384,CUST02591,TRIP00262,2025-02-08,2025-03-18,2,1137.75,2275.5,CASH,CONFIRMED
BOOK015385,CUST04932,TRIP00054,2025-12-01,2026-01-03,1,1290.01,1290.01,WALLET,CONFIRMED
BOOK015386,CUST02261,TRIP00124,2025-01-26,2025-03-13,1,568.42,568.42,WALLET,CONFIRMED
BOOK015387,CUST00519,TRIP00203,2025-04-16,2025-06-03,2,1439.14,2878.28,CARD,CONFIRMED
BOOK015388,CUST00139,TRIP00005,2025-09-30,2025-11-18,3,500.77,1502.31,WALLET,CONFIRMED
BOOK015389,CUST00955,TRIP00194,2026-04-18,2026-04-21,1,1684.0,1684.0,CASH,CONFIRMED
BOOK015390,CUST01888,TRIP00078,2025-08-29,2025-10-09,4,977.13,3908.52,UPI,CONFIRMED
BOOK015391,CUST04689,TRIP00186,2025-02-27,2025-03-09,4,1679.12,6716.48,WALLET,CONFIRMED
BOOK015392,CUST03735,TRIP00029,2026-10-18,2026-12-08,1,477.13,477.13,UPI,CONFIRMED
BOOK015393,CUST01434,TRIP00086,2026-09-05,2026-10-13,5,787.19,3935.95,WALLET,CANCELLED
BOOK015394,CUST03997,TRIP00278,2025-08-15,2025-09-19,3,1450.23,4350.69,WALLET,CONFIRMED
BOOK015395,CUST01862,TRIP00167,2026-02-06,2026-03-22,4,587.45,2349.8,CARD,CANCELLED
BOOK015396,CUST02098,TRIP00069,2026-08-09,2026-09-27,3,858.56,2575.68,CASH,CONFIRMED
BOOK015397,CUST03582,TRIP00225,2025-04-11,2025-06-01,3,405.49,1216.47,CARD,CANCELLED
BOOK015398,CUST04339,TRIP00020,2024-12-22,2025-01-20,3,933.93,2801.79,UPI,CANCELLED
BOOK015399,CUST03702,TRIP00078,2025-09-14,2025-10-09,3,999.88,2999.64,CASH,CONFIRMED
BOOK015400,CUST04732,TRIP00107,2026-03-18,2026-04-21,1,404.73,404.73,NETBANKING,CONFIRMED
BOOK015401,CUST00323,TRIP00185,2025-01-31,2025-03-09,1,854.16,854.16,WALLET,CONFIRMED
BOOK015402,CUST02635,TRIP00057,2025-03-11,2025-04-25,2,961.01,1922.02,WALLET,CONFIRMED
BOOK015403,CUST00207,TRIP00159,2025-05-15,2025-06-29,3,977.05,2931.15,NETBANKING,CONFIRMED
BOOK015404,CUST03566,TRIP00201,2025-07-12,2025-09-07,1,856.12,856.12,UPI,PENDING
BOOK015405,CUST03160,TRIP00138,2026-03-06,2026-03-29,1,1176.78,1176.78,CASH,CONFIRMED
BOOK015406,CUST01222,TRIP00080,2026-07-19,2026-09-08,3,2180.5,6541.5,CASH,CONFIRMED
BOOK015407,CUST00683,TRIP00228,2026-05-01,2026-05-29,1,877.32,877.32,WALLET,CONFIRMED
BOOK015408,CUST01463,TRIP00079,2025-06-06,2025-06-28,3,2248.75,6746.25,NETBANKING,CONFIRMED
BOOK015409,CUST03935,TRIP00215,2025-04-23,2025-06-08,2,840.9,1681.8,WALLET,CONFIRMED
BOOK015410,CUST04791,TRIP00088,2026-11-11,2026-11-12,4,1071.17,4284.68,NETBANKING,CONFIRMED
BOOK015411,CUST04094,TRIP00045,2025-10-02,2025-10-15,1,697.11,697.11,CASH,CONFIRMED
BOOK015412,CUST04649,TRIP00260,2025-09-21,2025-11-04,4,888.75,3555.0,CARD,CONFIRMED
BOOK015413,CUST03999,TRIP00289,2026-04-22,2026-06-21,1,822.35,822.35,CASH,CONFIRMED
BOOK015414,CUST01067,TRIP00215,2025-04-24,2025-06-08,5,890.46,4452.3,UPI,CANCELLED
BOOK015415,CUST00433,TRIP00105,2026-07-21,2026-09-07,4,669.39,2677.56,CASH,CANCELLED
BOOK015416,CUST00691,TRIP00204,2025-01-30,2025-02-22,3,430.61,1291.83,CASH,CONFIRMED
BOOK015417,CUST01831,TRIP00064,2025-10-05,2025-11-07,2,403.17,806.34,UPI,CONFIRMED
BOOK015418,CUST01884,TRIP00266,2025-01-21,2025-03-22,5,395.03,1975.15,NETBANKING,CONFIRMED
BOOK015419,CUST03650,TRIP00034,2026-07-29,2026-09-24,3,816.27,2448.81,CARD,CONFIRMED
BOOK015420,CUST02735,TRIP00100,2026-02-07,2026-02-21,1,1235.16,1235.16,NETBANKING,CONFIRMED
BOOK015421,CUST02942,TRIP00098,2025-04-24,2025-05-29,3,450.11,1350.33,NETBANKING,CONFIRMED
BOOK015422,CUST02163,TRIP00167,2026-03-09,2026-03-22,1,663.42,663.42,CARD,CANCELLED
BOOK015423,CUST00317,TRIP00081,2025-06-12,2025-07-23,3,967.36,2902.08,NETBANKING,CONFIRMED
BOOK015424,CUST04023,TRIP00292,2025-06-23,2025-07-25,1,469.18,469.18,NETBANKING,CONFIRMED
BOOK015425,CUST00114,TRIP00185,2025-01-24,2025-03-09,2,725.73,1451.46,CASH,PENDING
BOOK015426,CUST03727,TRIP00014,2025-02-27,2025-03-25,1,1669.8,1669.8,UPI,CONFIRMED
BOOK015427,CUST01737,TRIP00066,2025-02-15,2025-03-15,5,1618.98,8094.9,WALLET,CONFIRMED
BOOK015428,CUST03509,TRIP00284,2026-10-18,2026-10-26,1,354.63,354.63,CARD,CONFIRMED
BOOK015429,CUST04621,TRIP00209,2025-04-09,2025-05-22,1,856.16,856.16,NETBANKING,CONFIRMED
BOOK015430,CUST01378,TRIP00041,2026-08-06,2026-08-17,2,1180.91,2361.82,NETBANKING,CONFIRMED
BOOK015431,CUST01533,TRIP00080,2026-09-06,2026-09-08,4,2117.52,8470.08,NETBANKING,CONFIRMED
BOOK015432,CUST02555,TRIP00124,2025-01-14,2025-03-13,1,702.06,702.06,WALLET,CONFIRMED
BOOK015433,CUST04076,TRIP00238,2026-11-01,2026-11-09,1,628.55,628.55,UPI,CONFIRMED
BOOK015434,CUST00324,TRIP00229,2026-04-29,2026-06-28,2,984.31,1968.62,CARD,CONFIRMED
BOOK015435,CUST01638,TRIP00292,2025-07-10,2025-07-25,1,410.2,410.2,CARD,CONFIRMED
BOOK015436,CUST01958,TRIP00258,2026-03-04,2026-04-30,5,1606.48,8032.4,UPI,CONFIRMED
BOOK015437,CUST04531,TRIP00234,2025-12-22,2026-02-09,1,875.51,875.51,NETBANKING,CONFIRMED
BOOK015438,CUST02791,TRIP00135,2026-07-24,2026-09-22,1,1238.8,1238.8,WALLET,CONFIRMED
BOOK015439,CUST04604,TRIP00252,2026-03-02,2026-03-19,3,396.59,1189.77,WALLET,CONFIRMED
BOOK015440,CUST03506,TRIP00275,2025-07-07,2025-08-05,1,1568.43,1568.43,WALLET,CONFIRMED
BOOK015441,CUST04151,TRIP00160,2026-01-09,2026-01-22,2,1180.77,2361.54,NETBANKING,CONFIRMED
BOOK015442,CUST02694,TRIP00202,2026-08-27,2026-08-31,2,1024.15,2048.3,WALLET,CONFIRMED
BOOK015443,CUST03168,TRIP00160,2025-12-01,2026-01-22,1,1204.68,1204.68,CASH,CONFIRMED
BOOK015444,CUST00808,TRIP00162,2026-09-01,2026-10-25,2,1411.14,2822.28,CASH,CONFIRMED
BOOK015445,CUST02040,TRIP00243,2025-07-24,2025-07-28,1,412.03,412.03,CARD,CONFIRMED
BOOK015446,CUST00726,TRIP00192,2026-04-19,2026-05-26,1,1126.65,1126.65,CARD,CONFIRMED
BOOK015447,CUST01373,TRIP00062,2025-05-09,2025-06-09,4,468.75,1875.0,UPI,PENDING
BOOK015448,CUST02125,TRIP00186,2025-02-04,2025-03-09,2,1749.7,3499.4,CASH,CONFIRMED
BOOK015449,CUST01599,TRIP00245,2024-11-20,2025-01-04,1,885.82,885.82,WALLET,CONFIRMED
BOOK015450,CUST03884,TRIP00261,2025-11-24,2025-12-15,1,1687.26,1687.26,CASH,CONFIRMED
BOOK015451,CUST01443,TRIP00217,2025-10-26,2025-12-07,2,1288.93,2577.86,UPI,PENDING
BOOK015452,CUST04968,TRIP00293,2025-05-28,2025-06-14,4,1144.44,4577.76,UPI,CONFIRMED
BOOK015453,CUST01327,TRIP00157,2025-04-13,2025-05-19,2,1185.75,2371.5,UPI,CONFIRMED
BOOK015454,CUST02603,TRIP00125,2025-05-02,2025-05-11,5,454.02,2270.1,UPI,CONFIRMED
BOOK015455,CUST00925,TRIP00027,2026-08-14,2026-09-10,5,833.12,4165.6,CARD,CANCELLED
BOOK015456,CUST00056,TRIP00270,2025-02-08,2025-02-13,3,654.78,1964.34,NETBANKING,CONFIRMED
BOOK015457,CUST01649,TRIP00297,2026-06-22,2026-08-04,1,1496.23,1496.23,CASH,CANCELLED
BOOK015458,CUST02232,TRIP00039,2025-06-17,2025-07-29,2,1871.36,3742.72,WALLET,CONFIRMED
BOOK015459,CUST00793,TRIP00058,2026-06-12,2026-07-18,1,902.35,902.35,UPI,PENDING
BOOK015460,CUST00639,TRIP00145,2025-12-05,2025-12-23,1,876.87,876.87,UPI,PENDING
BOOK015461,CUST00514,TRIP00184,2025-05-12,2025-06-05,1,1377.45,1377.45,NETBANKING,CONFIRMED
BOOK015462,CUST01581,TRIP00229,2026-06-07,2026-06-28,2,896.32,1792.64,CASH,CONFIRMED
BOOK015463,CUST04734,TRIP00197,2025-02-21,2025-02-28,1,1176.2,1176.2,WALLET,PENDING
BOOK015464,CUST00599,TRIP00087,2026-03-06,2026-03-23,5,1592.15,7960.75,WALLET,CONFIRMED
BOOK015465,CUST01187,TRIP00127,2025-07-10,2025-08-14,1,1409.81,1409.81,WALLET,CONFIRMED
BOOK015466,CUST03831,TRIP00150,2025-09-27,2025-10-13,1,660.44,660.44,CASH,CANCELLED
BOOK015467,CUST03402,TRIP00007,2025-01-07,2025-01-18,1,386.47,386.47,UPI,CONFIRMED
BOOK015468,CUST02636,TRIP00253,2026-10-06,2026-10-15,1,469.25,469.25,CARD,CONFIRMED
BOOK015469,CUST00661,TRIP00057,2025-04-12,2025-04-25,3,896.4,2689.2,UPI,CONFIRMED
BOOK015470,CUST01900,TRIP00079,2025-05-29,2025-06-28,1,2118.83,2118.83,CARD,CONFIRMED
BOOK015471,CUST00344,TRIP00188,2026-09-02,2026-09-24,1,985.2,985.2,WALLET,CONFIRMED
BOOK015472,CUST00630,TRIP00239,2026-06-20,2026-07-29,1,361.86,361.86,NETBANKING,CONFIRMED
BOOK015473,CUST02411,TRIP00124,2025-03-06,2025-03-13,1,680.02,680.02,WALLET,CONFIRMED
BOOK015474,CUST02001,TRIP00132,2025-09-29,2025-10-14,1,945.52,945.52,UPI,CONFIRMED
BOOK015475,CUST00761,TRIP00220,2025-01-11,2025-03-09,1,422.97,422.97,NETBANKING,CANCELLED
BOOK015476,CUST01272,TRIP00054,2025-11-26,2026-01-03,4,1073.76,4295.04,CASH,CONFIRMED
BOOK015477,CUST02723,TRIP00184,2025-04-20,2025-06-05,3,1521.65,4564.95,WALLET,CONFIRMED
BOOK015478,CUST00002,TRIP00065,2024-12-05,2025-01-17,4,1048.66,4194.64,CARD,CONFIRMED
BOOK015479,CUST03564,TRIP00003,2025-01-18,2025-01-26,3,937.98,2813.94,UPI,CONFIRMED
BOOK015480,CUST04723,TRIP00263,2024-12-09,2025-01-24,5,923.77,4618.85,CARD,CONFIRMED
BOOK015481,CUST01082,TRIP00174,2025-02-27,2025-03-11,2,926.45,1852.9,WALLET,CONFIRMED
BOOK015482,CUST04689,TRIP00178,2025-11-23,2026-01-12,3,1249.09,3747.27,UPI,CANCELLED
BOOK015483,CUST04791,TRIP00180,2026-01-18,2026-01-22,1,832.39,832.39,WALLET,CANCELLED
BOOK015484,CUST04197,TRIP00188,2026-08-26,2026-09-24,1,890.16,890.16,WALLET,CANCELLED
BOOK015485,CUST00656,TRIP00243,2025-07-14,2025-07-28,1,442.92,442.92,WALLET,CONFIRMED
BOOK015486,CUST02638,TRIP00186,2025-02-03,2025-03-09,1,1827.42,1827.42,CASH,CONFIRMED
BOOK015487,CUST00154,TRIP00101,2025-12-16,2026-02-09,1,1387.43,1387.43,CARD,CONFIRMED
BOOK015488,CUST00593,TRIP00164,2025-04-23,2025-05-10,1,668.68,668.68,UPI,CONFIRMED
BOOK015489,CUST00291,TRIP00060,2026-06-28,2026-07-16,1,1385.63,1385.63,WALLET,CANCELLED
BOOK015490,CUST02696,TRIP00021,2026-07-04,2026-07-18,2,439.13,878.26,CARD,CONFIRMED
BOOK015491,CUST00760,TRIP00122,2026-08-29,2026-09-02,1,394.51,394.51,NETBANKING,CONFIRMED
BOOK015492,CUST01347,TRIP00234,2025-12-23,2026-02-09,5,837.24,4186.2,CARD,CONFIRMED
BOOK015493,CUST03885,TRIP00245,2024-12-04,2025-01-04,1,801.31,801.31,NETBANKING,CONFIRMED
BOOK015494,CUST04781,TRIP00071,2026-01-08,2026-01-28,1,1286.61,1286.61,CASH,CONFIRMED
BOOK015495,CUST02763,TRIP00283,2026-02-11,2026-02-28,3,1980.75,5942.25,UPI,CANCELLED
BOOK015496,CUST00675,TRIP00076,2025-06-27,2025-08-10,4,967.56,3870.24,UPI,CONFIRMED
BOOK015497,CUST00779,TRIP00283,2026-01-19,2026-02-28,1,1650.51,1650.51,WALLET,CONFIRMED
BOOK015498,CUST01842,TRIP00123,2025-04-03,2025-05-03,2,1370.1,2740.2,CASH,CONFIRMED
BOOK015499,CUST04772,TRIP00003,2025-01-16,2025-01-26,3,987.81,2963.43,NETBANKING,CONFIRMED
BOOK015500,CUST02360,TRIP00254,2026-04-29,2026-05-22,1,757.44,757.44,CARD,CONFIRMED
BOOK015501,CUST03278,TRIP00142,2026-10-19,2026-12-16,5,555.42,2777.1,CASH,CANCELLED
BOOK015502,CUST00347,TRIP00019,2025-05-13,2025-06-06,3,451.6,1354.8,CARD,CANCELLED
BOOK015503,CUST00532,TRIP00162,2026-09-09,2026-10-25,2,1317.62,2635.24,CASH,CONFIRMED
BOOK015504,CUST04531,TRIP00264,2026-05-29,2026-06-22,1,412.62,412.62,WALLET,CONFIRMED
BOOK015505,CUST03455,TRIP00213,2025-10-18,2025-10-28,3,754.48,2263.44,CASH,CONFIRMED
BOOK015506,CUST00031,TRIP00130,2026-04-16,2026-05-13,2,1359.62,2719.24,CASH,CONFIRMED
BOOK015507,CUST04749,TRIP00103,2026-08-08,2026-09-22,3,914.99,2744.97,CASH,CANCELLED
BOOK015508,CUST01677,TRIP00072,2026-10-27,2026-12-03,2,1044.01,2088.02,NETBANKING,CONFIRMED
BOOK015509,CUST03810,TRIP00207,2026-08-30,2026-09-22,1,767.75,767.75,CASH,CONFIRMED
BOOK015510,CUST01676,TRIP00212,2026-03-13,2026-04-30,1,1355.88,1355.88,WALLET,CONFIRMED
BOOK015511,CUST01100,TRIP00101,2025-12-15,2026-02-09,1,1104.38,1104.38,UPI,CANCELLED
BOOK015512,CUST01630,TRIP00050,2026-07-15,2026-07-19,1,702.54,702.54,CASH,CONFIRMED
BOOK015513,CUST01884,TRIP00298,2025-07-24,2025-09-08,4,1423.1,5692.4,NETBANKING,CONFIRMED
BOOK015514,CUST00458,TRIP00090,2025-07-09,2025-07-21,1,1519.97,1519.97,NETBANKING,CONFIRMED
BOOK015515,CUST00178,TRIP00128,2026-07-14,2026-07-21,1,1628.95,1628.95,CARD,CONFIRMED
BOOK015516,CUST02613,TRIP00091,2025-02-05,2025-03-10,5,1193.68,5968.4,CARD,CONFIRMED
BOOK015517,CUST00202,TRIP00001,2025-06-24,2025-07-19,2,757.55,1515.1,NETBANKING,CONFIRMED
BOOK015518,CUST02821,TRIP00076,2025-06-25,2025-08-10,3,1080.16,3240.48,UPI,CONFIRMED
BOOK015519,CUST02313,TRIP00296,2026-10-22,2026-11-06,3,901.9,2705.7,WALLET,CONFIRMED
BOOK015520,CUST01560,TRIP00189,2026-08-01,2026-08-14,1,368.14,368.14,NETBANKING,CONFIRMED
BOOK015521,CUST00923,TRIP00124,2025-03-08,2025-03-13,1,658.16,658.16,WALLET,CANCELLED
BOOK015522,CUST02044,TRIP00184,2025-04-23,2025-06-05,3,1396.91,4190.73,WALLET,CONFIRMED
BOOK015523,CUST03356,TRIP00056,2025-04-14,2025-05-23,2,1725.55,3451.1,UPI,CONFIRMED
BOOK015524,CUST03705,TRIP00214,2026-11-01,2026-11-14,2,1076.65,2153.3,WALLET,CONFIRMED
BOOK015525,CUST03664,TRIP00003,2025-01-01,2025-01-26,1,995.53,995.53,WALLET,CONFIRMED
BOOK015526,CUST03420,TRIP00115,2026-06-30,2026-08-19,1,1451.72,1451.72,UPI,CONFIRMED
BOOK015527,CUST02468,TRIP00145,2025-11-16,2025-12-23,1,718.24,718.24,WALLET,CANCELLED
BOOK015528,CUST00467,TRIP00271,2025-05-16,2025-06-12,4,1266.18,5064.72,CARD,CANCELLED
BOOK015529,CUST03832,TRIP00154,2025-05-28,2025-07-03,1,554.65,554.65,CASH,CONFIRMED
BOOK015530,CUST00151,TRIP00143,2026-07-08,2026-08-09,1,1033.95,1033.95,CARD,PENDING
BOOK015531,CUST02749,TRIP00212,2026-03-20,2026-04-30,1,1601.44,1601.44,NETBANKING,CONFIRMED
BOOK015532,CUST00504,TRIP00117,2025-07-01,2025-07-07,1,1238.63,1238.63,CARD,CANCELLED
BOOK015533,CUST02074,TRIP00113,2026-10-20,2026-11-17,1,435.76,435.76,WALLET,CONFIRMED
BOOK015534,CUST04801,TRIP00175,2025-02-14,2025-04-14,2,1746.54,3493.08,WALLET,CONFIRMED
BOOK015535,CUST01918,TRIP00245,2024-11-11,2025-01-04,1,842.23,842.23,CARD,CONFIRMED
BOOK015536,CUST01628,TRIP00005,2025-11-14,2025-11-18,4,398.88,1595.52,CASH,CONFIRMED
